ticker,edate,signal_type,signal,quarter,"abn_xrt_[-1,+1]","abn_local_[-1,+1]",local_fallback,"abn_xrt_[0,+2]","abn_local_[0,+2]",abn_xrt_placebo,side
HM-B.ST,2020-04-03,mix_alignment_yoy,-0.09861292247203213,2020Q2,-0.05379991768438064,-0.0007386715502306629,False,0.05089579762669039,0.11384007977855148,0.06437690217974867,1
HM-B.ST,2020-06-26,mix_alignment_yoy,-0.2331729149568569,2020Q2,-0.07194210019967384,-0.06218577920787083,False,-0.09536961115469189,-0.07134578109646628,-0.028425185387257246,-1
HM-B.ST,2021-07-01,mix_alignment_yoy,-0.4814038479178372,2021Q3,-0.004845983131052556,0.0029428460339602225,False,,-0.007013733101454811,-0.013622830725891544,-1
HM-B.ST,2021-09-30,mix_alignment_yoy,-0.2868572557864541,2021Q3,0.028892340732507793,-0.00895839797195952,False,0.013904493358865011,-0.023161969525374526,0.030517135996907974,1
HM-B.ST,2022-01-28,mix_alignment_yoy,0.05598498373939392,2022Q1,-0.0028187045650600595,0.03615875610947317,False,-0.05060245253844964,-0.006886775626353758,,1
HM-B.ST,2022-03-31,mix_alignment_yoy,-0.1879089590654493,2022Q1,-0.04295191658726183,-0.10216399382115049,False,-0.08198643003017314,-0.09205922962670154,-0.032314682777882076,-1
